Date,Open,High,Low,Close,Volume,Adj Close
2012-05-22,198.039993,198.259995,196.059998,196.820007,3567100,184.181831
2012-05-21,195.979996,197.929993,194.630005,197.759995,3831700,185.06146
2012-05-18,198.779999,198.779999,195.160004,195.880005,5737100,183.302188
2012-05-17,199.669998,200.789993,197.639999,197.889999,5626300,185.183117
2012-05-16,199.419998,201.350006,198.179993,199.729996,5001000,186.904964
2012-05-15,199.440002,201.470001,198.759995,199.039993,2987400,186.259268
2012-05-14,199.919998,200.710007,198.559998,199.440002,3029200,186.633592
2012-05-11,199.960007,202.119995,199.949997,201.169998,2391500,188.252501
2012-05-10,201.00,203.25,200.020004,200.600006,3830500,187.71911
2012-05-09,199.990005,203.00,199.059998,201.229996,3742500,188.308646
2012-05-08,202.440002,203.059998,199.720001,201.479996,3881500,188.542593
2012-05-07,203.960007,204.770004,202.899994,203.75,3373400,189.871424
2012-05-04,206.470001,207.110001,204.399994,204.990005,4023600,191.026965
2012-05-03,208.270004,208.919998,206.550003,207.240005,2826600,193.123705
2012-05-02,206.970001,208.270004,206.910004,208.059998,2360300,193.887843
2012-05-01,207.179993,208.929993,206.710007,208.00,2715900,193.831932
2012-04-30,206.710007,207.960007,206.320007,207.080002,2773200,192.9746
2012-04-27,206.470001,208.169998,205.910004,206.809998,3496900,192.722987
2012-04-26,203.399994,206.210007,203.399994,205.580002,3302700,191.576774
2012-04-25,202.020004,203.690002,201.800003,203.570007,4003400,189.703691
2012-04-24,199.059998,202.479996,198.869995,200.00,5626300,186.376858
2012-04-23,197.889999,199.100006,196.789993,198.619995,3618800,185.090853
2012-04-20,199.830002,200.119995,199.089996,199.600006,4758200,186.00411
2012-04-19,200.029999,201.259995,197.520004,199.509995,5762900,185.920229
2012-04-18,202.429993,204.070007,200.00,200.130005,10153500,186.498007
2012-04-17,204.570007,207.639999,204.149994,207.449997,6065500,193.319393
2012-04-16,204.740005,205.970001,202.720001,202.720001,3826600,188.911584
2012-04-13,204.320007,204.649994,202.800003,202.800003,3767000,188.986137
2012-04-12,202.800003,205.559998,202.639999,205.320007,2929600,191.334489
2012-04-11,203.990005,204.320007,202.460007,202.580002,3366200,188.781121
2012-04-10,204.940002,205.740005,202.169998,202.330002,4132900,188.54815
2012-04-09,204.399994,206.169998,203.369995,204.940002,3326900,190.980368
2012-04-05,205.149994,205.679993,204.460007,205.470001,3809000,191.474266
2012-04-04,206.220001,206.979996,205.190002,206.050003,4404000,192.014761
2012-04-03,209.309998,210.690002,208.539993,209.50,4091500,195.229759
2012-04-02,208.960007,209.690002,208.089996,209.470001,3387900,195.201803
2012-03-30,208.740005,209.119995,208.009995,208.649994,3215200,194.437651
2012-03-29,206.089996,208.50,206.020004,208.270004,3403700,194.083545
2012-03-28,207.440002,208.690002,206.270004,207.289993,3265700,193.170288
2012-03-27,208.460007,208.660004,207.00,207.179993,2704500,193.06778
2012-03-26,206.449997,207.919998,206.320007,207.770004,3418200,193.617603
2012-03-23,205.889999,205.960007,204.559998,205.479996,3036200,191.48358
2012-03-22,204.00,205.990005,203.960007,205.490005,3307800,191.492908
2012-03-21,204.320007,205.770004,204.300003,204.690002,3329900,190.747397
2012-03-20,204.740005,205.00,203.699997,204.25,3695100,190.337366
2012-03-19,205.710007,206.529999,204.50,205.720001,3763200,191.707237
2012-03-16,207.029999,207.520004,206.009995,206.009995,9637000,191.977477
2012-03-15,204.940002,206.179993,204.740005,206.00,3621100,191.968163
2012-03-14,203.779999,205.149994,203.639999,204.720001,4602300,190.775353
2012-03-13,201.720001,203.899994,201.610001,203.779999,4866000,189.899379
2012-03-12,200.929993,201.570007,200.229996,201.00,3119700,187.308742
2012-03-09,199.979996,201.100006,199.720001,200.619995,3178200,186.954621
2012-03-08,199.240005,199.990005,198.649994,199.809998,3145800,186.199797
2012-03-07,198.089996,198.570007,197.309998,197.770004,3346900,184.29876
2012-03-06,199.139999,199.639999,196.809998,197.259995,5214700,183.82349
2012-03-05,198.360001,201.190002,198.300003,200.660004,6938000,186.991905
2012-03-02,197.100006,198.889999,197.059998,198.809998,3727400,185.267913
2012-03-01,197.229996,198.470001,196.929993,197.529999,3560300,184.075102
2012-02-29,197.860001,199.169998,196.449997,196.729996,5117100,183.329592
2012-02-28,197.75,198.960007,197.429993,197.979996,3167400,184.494448
2012-02-27,196.779999,198.710007,196.100006,197.529999,3758400,184.075102
2012-02-24,198.380005,198.559998,196.610001,197.759995,3353200,184.289432
2012-02-23,193.869995,199.229996,193.279999,197.610001,8032700,184.149655
2012-02-22,193.029999,194.740005,192.75,193.869995,3275800,180.664403
2012-02-21,193.729996,194.240005,192.460007,193.389999,3293600,180.217102
2012-02-17,193.710007,193.860001,192.300003,193.419998,3746500,180.245057
2012-02-16,192.610001,193.25,192.00,193.020004,3525500,179.872309
2012-02-15,192.309998,193.440002,191.259995,192.25,4020900,179.154755
2012-02-14,191.759995,192.600006,190.830002,192.220001,3398100,179.126799
2012-02-13,193.309998,193.690002,191.740005,192.619995,2458800,179.499547
2012-02-10,191.759995,192.429993,191.279999,192.419998,3391100,179.313173
2012-02-09,193.029999,194.460007,192.550003,193.130005,3876400,179.974817
2012-02-08,192.779999,193.580002,191.729996,192.949997,3803800,179.807071
2012-02-07,192.449997,194.139999,191.970001,193.350006,3433000,179.480915
2012-02-06,192.479996,193.759995,192.00,192.820007,3639800,178.988933
2012-02-03,192.929993,194.130005,192.539993,193.639999,4521700,179.750106
2012-02-02,192.720001,193.330002,191.330002,191.529999,3907300,177.791457
2012-02-01,193.210007,194.809998,192.410004,192.619995,5088800,178.803268
2012-01-31,193.089996,193.100006,191.00,192.600006,4826800,178.784712
2012-01-30,189.389999,192.729996,188.220001,192.50,4359000,178.69188
2012-01-27,190.009995,191.770004,189.809998,190.460007,3360400,176.798216
2012-01-26,191.789993,192.789993,190.470001,190.979996,4004700,177.280906
2012-01-25,191.330002,192.240005,189.610001,191.729996,4359700,177.977108
2012-01-24,188.630005,192.300003,188.520004,191.929993,5345700,178.162759
2012-01-23,187.910004,190.520004,187.669998,189.979996,5751700,176.352637
2012-01-20,185.770004,188.970001,184.75,188.520004,12849700,174.997371
2012-01-19,181.789993,182.360001,180.350006,180.520004,8567200,167.571215
2012-01-18,179.830002,181.600006,179.50,181.070007,4600600,168.081766
2012-01-17,180.360001,182.00,179.320007,180.00,6003400,167.088511
2012-01-13,179.479996,179.610001,177.350006,179.160004,5279200,166.308768
2012-01-12,181.860001,181.910004,178.380005,180.550003,6881000,167.599062
2012-01-11,180.729996,182.809998,180.50,182.320007,4110800,169.242103
2012-01-10,183.229996,183.720001,181.199997,181.309998,5161000,168.304542
2012-01-09,182.199997,182.270004,180.270004,181.589996,5201200,168.564456
2012-01-06,184.389999,184.479996,182.309998,182.539993,4897100,169.446309
2012-01-05,184.809998,185.029999,183.100006,184.660004,4463100,171.41425
2012-01-04,185.570007,186.330002,184.940002,185.539993,4346700,172.231118
2012-01-03,186.729996,188.710007,186.00,186.300003,5646000,172.936612
2011-12-30,186.330002,186.479996,183.850006,183.880005,3530900,170.690201
2011-12-29,184.070007,186.229996,184.009995,186.179993,2941600,172.82521
2011-12-28,185.190002,185.399994,183.339996,183.990005,2872000,170.792311
2011-12-27,184.970001,185.850006,184.389999,184.949997,2775200,171.683442
2011-12-23,183.110001,184.850006,181.889999,184.75,3052300,171.497791
2011-12-22,182.710007,182.800003,181.00,182.039993,5052000,168.982175
2011-12-21,183.220001,183.50,179.039993,181.470001,9282500,168.453068
2011-12-20,185.50,187.330002,184.759995,187.240005,4740100,173.809187
2011-12-19,184.509995,184.690002,182.25,182.889999,5039900,169.771209
2011-12-16,188.009995,188.009995,181.910004,183.570007,11849400,170.40244
2011-12-15,190.479996,191.199997,186.889999,187.479996,4474500,174.031963
2011-12-14,189.839996,190.279999,188.00,188.720001,5057700,175.183022
2011-12-13,193.460007,194.300003,190.639999,191.149994,5008400,177.43871
2011-12-12,193.639999,193.899994,191.220001,192.179993,3796100,178.394827
2011-12-09,192.910004,194.869995,192.399994,194.559998,4847900,180.604113
2011-12-08,192.479996,193.800003,191.070007,191.580002,4369000,177.837874
2011-12-07,191.990005,194.899994,191.279999,194.050003,5081700,180.1307
2011-12-06,190.649994,193.529999,190.320007,192.940002,4144900,179.100321
2011-12-05,191.179993,193.610001,190.380005,190.839996,5699400,177.150949
2011-12-02,189.919998,191.330002,189.449997,189.660004,4962200,176.055598
2011-12-01,187.009995,189.990005,186.770004,189.449997,4858800,175.860655
2011-11-30,184.570007,188.350006,184.210007,188.00,7836800,174.514667
2011-11-29,182.020004,183.309998,180.839996,180.940002,3661600,167.961087
2011-11-28,182.710007,182.929993,180.669998,182.210007,4524200,169.139993
2011-11-25,178.009995,179.559998,177.059998,177.059998,2232800,164.359396
2011-11-23,180.669998,181.490005,177.520004,177.949997,4800900,165.185556
2011-11-22,182.220001,182.979996,180.289993,181.309998,4178600,168.304542
2011-11-21,183.369995,183.960007,180.00,181.479996,5145100,168.462346
2011-11-18,186.710007,186.970001,184.660004,185.240005,4440900,171.952648
2011-11-17,186.809998,188.830002,183.389999,185.729996,5840500,172.407491
2011-11-16,187.820007,189.899994,186.300003,186.619995,4616800,173.233651
2011-11-15,187.490005,189.970001,185.639999,188.75,4585300,175.210869
2011-11-14,189.169998,189.839996,186.850006,187.350006,6038600,173.911298
2011-11-11,185.270004,187.830002,185.139999,187.380005,3665300,173.939144
2011-11-10,183.580002,184.770004,181.869995,183.350006,3881600,170.198219
2011-11-09,184.199997,185.240005,181.160004,182.240005,5494800,169.16784
2011-11-08,187.479996,187.880005,185.509995,187.25,4330600,173.818465
2011-11-07,186.220001,187.729996,184.75,187.320007,3530800,173.187248
2011-11-04,186.270004,187.139999,184.740005,186.380005,3237600,172.318166
2011-11-03,185.130005,187.779999,184.020004,187.300003,4953500,173.168753
2011-11-02,184.00,185.25,183.029999,183.919998,4136600,170.04376
2011-11-01,181.550003,183.259995,180.740005,181.350006,5881200,167.667666
2011-10-31,185.589996,186.910004,184.630005,184.630005,4710000,170.700199
2011-10-28,185.570007,188.070007,185.279999,187.449997,5009800,173.30743
2011-10-27,184.990005,187.00,183.179993,185.880005,7057800,171.85589
2011-10-26,181.740005,182.279999,179.029999,181.970001,5387700,168.240885
2011-10-25,181.660004,182.970001,180.009995,180.360001,5373100,166.752354
2011-10-24,181.509995,183.389999,180.619995,182.25,5890600,168.499758
2011-10-21,179.110001,181.669998,178.75,181.630005,8054200,167.92654
2011-10-20,178.130005,179.240005,176.169998,177.25,7513800,163.876994
2011-10-19,179.679993,179.809998,177.009995,177.389999,6708300,164.006431
2011-10-18,178.00,179.380005,176.25,178.899994,15729400,165.402501
2011-10-17,189.710007,190.160004,185.899994,186.589996,8790300,172.512314
2011-10-14,188.190002,190.529999,187.729996,190.529999,5368200,176.155055
2011-10-13,184.970001,187.50,184.50,186.820007,4399200,172.724972
2011-10-12,186.080002,188.00,185.649994,186.119995,5338200,172.077773
2011-10-11,184.589996,186.00,184.110001,185.00,5330500,171.042279
2011-10-10,183.00,186.630005,182.899994,186.619995,5784800,172.54005
2011-10-07,182.320007,183.720001,181.639999,182.389999,6842600,168.629195
2011-10-06,176.809998,181.990005,175.660004,181.690002,7180900,167.982011
2011-10-05,174.570007,177.300003,172.679993,176.850006,5851700,163.507179
2011-10-04,171.539993,175.070007,168.880005,174.740005,9200000,161.556371
2011-10-03,174.360001,177.919998,173.039993,173.289993,9042600,160.215759
2011-09-30,176.009995,178.270004,174.75,174.869995,7807400,161.676554
2011-09-29,179.690002,180.910004,175.529999,179.169998,6944300,165.652134
2011-09-28,177.970001,180.75,177.080002,177.550003,7732200,164.154363
2011-09-27,176.820007,179.619995,176.429993,177.710007,7638800,164.302295
2011-09-26,170.960007,174.699997,169.860001,174.509995,6745700,161.343714
2011-09-23,166.990005,169.539993,165.759995,169.339996,5586600,156.563778
2011-09-22,168.330002,169.970001,166.50,168.619995,8195600,155.898098
2011-09-21,175.00,177.669998,172.619995,173.020004,7043100,159.966139
2011-09-20,173.570007,177.429993,172.699997,174.720001,6209600,161.537876
2011-09-19,169.50,173.869995,169.429993,173.130005,4755600,160.067841
2011-09-16,171.330002,172.990005,169.740005,172.990005,11048100,159.938404
2011-09-15,168.639999,170.160004,167.229996,170.089996,5464400,157.257192
2011-09-14,164.009995,169.660004,161.990005,167.240005,6980700,154.622225
2011-09-13,163.639999,163.919998,161.539993,163.429993,4723800,151.099667
2011-09-12,160.039993,162.440002,158.759995,162.419998,5247200,150.165873
2011-09-09,164.570007,165.190002,160.809998,161.369995,6743900,149.19509
2011-09-08,167.00,169.580002,165.100006,165.25,6027200,152.78236
2011-09-07,167.279999,167.899994,166.160004,167.309998,6796600,154.686936
2011-09-06,163.059998,165.550003,162.199997,165.110001,5761200,152.652923
2011-09-02,167.690002,168.929993,166.00,166.979996,4979100,154.381832
2011-09-01,172.710007,173.679993,170.119995,170.330002,5463900,157.47909
2011-08-31,173.289993,173.720001,170.710007,171.910004,6074200,158.939885
2011-08-30,172.059998,173.509995,170.880005,172.509995,4477700,159.494608
2011-08-29,170.580002,172.720001,170.360001,172.619995,5293400,159.59631
2011-08-26,164.850006,169.330002,163.279999,169.139999,6438200,156.37887
2011-08-25,167.520004,168.529999,164.850006,165.580002,6751600,153.087464
2011-08-24,164.130005,166.830002,163.350006,166.759995,6427000,154.17843
2011-08-23,160.649994,164.589996,159.529999,164.320007,6923300,151.922532
2011-08-22,161.350006,161.679993,157.619995,158.979996,7249100,146.985409
2011-08-19,162.169998,163.940002,157.130005,157.539993,14068600,145.654051
2011-08-18,166.320007,166.460007,160.160004,163.830002,15082600,151.469496
2011-08-17,171.570007,172.990005,169.889999,171.479996,5129700,158.54232
2011-08-16,172.190002,172.190002,169.00,171.240005,5585400,158.320436
2011-08-15,171.320007,174.00,170.389999,172.990005,7645400,159.938404
2011-08-12,168.50,169.380005,165.830002,168.199997,5187000,155.509788
2011-08-11,164.100006,168.770004,162.940002,166.729996,9175600,154.150694
2011-08-10,168.179993,169.229996,161.850006,162.539993,13993600,150.276815
2011-08-09,167.460007,171.050003,162.00,170.610001,12517600,157.737964
2011-08-08,168.830002,172.610001,166.00,166.220001,15804900,153.679177
2011-08-05,172.100006,174.220001,166.520004,172.979996,11871800,159.235733
2011-08-04,176.50,177.919998,171.179993,171.479996,11022300,157.854917
2011-08-03,177.669998,179.229996,175.410004,178.830002,6722000,164.620922
2011-08-02,179.949997,182.289993,177.860001,178.050003,5770400,163.902899
2011-08-01,182.600006,183.690002,178.50,180.75,5842700,166.388365
2011-07-29,180.259995,183.429993,179.729996,181.850006,6665600,167.40097
2011-07-28,181.059998,183.270004,180.880005,181.800003,4478800,167.35494
2011-07-27,182.009995,182.910004,180.929993,181.350006,5806800,166.940698
2011-07-26,182.940002,184.050003,182.649994,182.929993,4356200,168.395145
2011-07-25,183.889999,184.960007,183.279999,183.699997,4987000,169.103968
2011-07-22,184.639999,185.630005,184.259995,185.179993,4516100,170.46637
2011-07-21,183.589996,185.50,182.899994,184.899994,4958400,170.208618
2011-07-20,183.839996,184.419998,183.00,183.649994,5901100,169.057938
2011-07-19,178.740005,185.210007,178.649994,185.210007,13245600,170.493999
2011-07-18,174.729996,176.460007,173.580002,175.279999,8879700,161.352987
2011-07-15,175.080002,175.940002,174.070007,175.539993,5347100,161.592324
2011-07-14,174.399994,176.100006,173.839996,174.229996,4613100,160.386413
2011-07-13,174.899994,176.320007,174.00,174.320007,4074800,160.469273
2011-07-12,174.929993,175.369995,173.889999,174.050003,5036800,160.220722
2011-07-11,174.899994,176.149994,174.610001,174.990005,4766500,161.086036
2011-07-08,175.490005,176.490005,175.009995,176.490005,4399900,162.466852
2011-07-07,176.779999,177.270004,176.119995,176.479996,5905600,162.457638
2011-07-06,175.190002,177.770004,175.089996,177.710007,5885900,163.589917
2011-07-05,173.520004,175.429993,173.520004,175.429993,4586500,161.491064
2011-07-01,171.610001,174.649994,171.490005,174.539993,5181700,160.67178
2011-06-30,171.110001,172.449997,170.75,171.550003,5105200,157.919362
2011-06-29,170.610001,170.860001,169.820007,170.539993,3817100,156.989603
2011-06-28,168.330002,170.699997,168.009995,170.009995,4850000,156.501716
2011-06-27,165.740005,168.240005,165.210007,167.619995,4446700,154.301615
2011-06-24,165.850006,165.940002,164.570007,165.070007,4402600,151.954239
2011-06-23,164.059998,166.729996,163.800003,166.119995,5271500,152.920799
2011-06-22,165.589996,166.809998,165.100006,165.679993,3960500,152.515757
2011-06-21,165.199997,166.75,164.00,166.220001,5387300,153.012859
2011-06-20,163.699997,165.610001,163.589996,165.020004,3956100,151.908209
2011-06-17,164.240005,165.100006,163.580002,164.440002,7149700,151.374292
2011-06-16,162.059998,163.630005,161.779999,162.669998,4861100,149.744924
2011-06-15,162.75,163.410004,161.520004,162.330002,5225600,149.431943
2011-06-14,163.869995,164.570007,163.649994,164.119995,7050000,151.079711
2011-06-13,164.440002,164.460007,162.729996,163.169998,5099200,150.205197
2011-06-10,164.570007,164.839996,162.869995,163.179993,4683300,150.214397
2011-06-09,165.009995,165.960007,164.759995,164.839996,4299800,151.742504
2011-06-08,163.270004,164.850006,163.259995,164.339996,3850800,151.282232
2011-06-07,165.110001,165.240005,163.610001,163.690002,4187000,150.683884
2011-06-06,164.759995,165.580002,164.270004,164.75,3619700,151.659658
2011-06-03,164.300003,165.889999,164.130005,165.050003,5230500,151.935824
2011-06-02,166.440002,167.100006,165.710007,166.089996,3854100,152.893184
2011-06-01,168.899994,169.580002,166.50,166.559998,5134600,153.325841
2011-05-31,168.440002,169.889999,167.820007,168.929993,9123400,155.507526
2011-05-27,167.910004,168.470001,167.00,167.50,3277600,154.191155
2011-05-26,167.460007,167.50,165.899994,167.179993,5771300,153.896574
2011-05-25,167.630005,168.399994,167.509995,167.75,3882100,154.421291
2011-05-24,168.50,168.669998,167.509995,167.990005,4643600,154.642226
2011-05-23,168.580002,168.690002,167.070007,168.259995,5144000,154.890763
2011-05-20,170.399994,171.149994,169.380005,170.160004,4869900,156.639806
2011-05-19,170.860001,171.399994,169.320007,170.589996,3538300,157.035633
2011-05-18,170.100006,171.190002,169.460007,170.440002,4154300,156.897557
2011-05-17,167.850006,171.410004,166.529999,170.50,8773200,156.952787
2011-05-16,169.809998,170.639999,168.309998,168.860001,4662200,155.443095
2011-05-13,171.699997,172.149994,169.440002,169.919998,5167400,156.41887
2011-05-12,169.649994,172.770004,168.649994,172.240005,5138500,158.554539
2011-05-11,170.300003,170.520004,167.820007,169.50,4663200,156.032243
2011-05-10,169.25,170.899994,169.220001,170.380005,4934800,156.842326
2011-05-09,168.389999,169.850006,168.309998,169.100006,3594800,155.664031
2011-05-06,169.029999,170.149994,168.240005,168.889999,4839400,155.470711
2011-05-05,170.470001,170.869995,167.50,168.460007,7332000,154.384474
2011-05-04,172.360001,172.619995,169.589996,170.619995,6890300,156.363987
2011-05-03,172.00,173.479996,171.229996,172.869995,5007700,158.42599
2011-05-02,172.110001,173.539993,171.490005,172.149994,5396200,157.766148
2011-04-29,171.100006,173.00,170.479996,170.580002,5587700,156.327335
2011-04-28,169.990005,171.380005,169.699997,170.779999,5087700,156.510621
2011-04-27,168.610001,170.589996,168.460007,170.369995,5299700,156.134875
2011-04-26,167.990005,169.199997,167.399994,168.490005,7300000,154.411967
2011-04-25,167.649994,168.770004,167.229996,167.669998,3583800,153.660474
2011-04-21,165.630005,168.449997,164.860001,168.279999,6158400,154.219507
2011-04-20,163.100006,165.889999,162.190002,164.75,10891800,150.984454
2011-04-19,165.710007,166.380005,164.440002,165.399994,6547100,151.580138
2011-04-18,164.639999,166.160004,162.860001,165.940002,6160700,152.075027
2011-04-15,165.00,166.339996,164.869995,166.210007,5287400,152.322471
2011-04-14,163.839996,165.360001,163.160004,164.970001,4699100,151.186073
2011-04-13,163.970001,164.929993,163.660004,163.949997,4181900,150.251295
2011-04-12,163.360001,163.770004,162.300003,163.25,3860600,149.609785
2011-04-11,163.440002,164.00,163.110001,163.949997,4139000,150.251295
2011-04-08,164.350006,164.380005,163.160004,164.050003,3324100,150.342945
2011-04-07,164.100006,164.550003,163.279999,164.380005,3666700,150.645374
2011-04-06,164.339996,164.75,163.809998,164.039993,3774800,150.333771
2011-04-05,163.809998,164.699997,163.619995,163.990005,3612000,150.28796
2011-04-04,164.419998,164.729996,163.580002,164.25,3225100,150.526231
2011-04-01,163.699997,164.419998,163.039993,164.270004,4381900,150.544564
2011-03-31,163.399994,164.059998,163.070007,163.070007,3860800,149.444832
2011-03-30,163.550003,163.990005,163.020004,163.600006,3394100,149.930547
2011-03-29,161.339996,163.089996,161.149994,162.880005,3456700,149.270705
2011-03-28,161.539993,162.580002,161.119995,161.369995,3972800,147.886863
2011-03-25,160.979996,162.740005,160.759995,162.179993,5348100,148.629181
2011-03-24,160.229996,160.710007,158.839996,160.039993,5145800,146.667988
2011-03-23,158.00,160.080002,157.529999,159.529999,4782500,146.200606
2011-03-22,158.559998,158.610001,157.520004,158.00,4311400,144.798445
2011-03-21,157.639999,159.630005,157.070007,157.679993,5784000,144.505175
2011-03-18,156.50,156.949997,154.320007,155.889999,11450000,142.864743
2011-03-17,154.00,154.50,152.699997,154.179993,7376400,141.297615
2011-03-16,156.520004,156.979996,151.710007,153.00,12195300,140.216215
2011-03-15,157.350006,159.639999,156.880005,159.020004,6475800,145.733223
2011-03-14,161.160004,161.979996,160.089996,161.389999,4300500,147.905195
2011-03-11,162.399994,163.240005,160.839996,162.429993,4271000,148.858293
2011-03-10,164.639999,164.669998,161.380005,162.020004,7041400,148.482561
2011-03-09,163.470001,167.720001,163.279999,165.860001,9086600,152.001709
2011-03-08,159.699997,163.429993,159.210007,162.279999,5384800,148.720832
2011-03-07,161.600006,162.979996,158.850006,159.929993,5312000,146.567178
2011-03-04,163.399994,164.309998,160.649994,161.830002,4910700,148.308434
2011-03-03,161.419998,164.00,161.270004,163.479996,4057800,149.820564
2011-03-02,159.429993,161.110001,159.410004,160.160004,3413000,146.777971
2011-03-01,163.149994,163.149994,159.880005,159.970001,4382800,146.603844
2011-02-28,162.360001,162.990005,161.240005,161.880005,4773000,148.354259
2011-02-25,161.059998,162.339996,160.860001,162.279999,4518400,148.720832
2011-02-24,159.630005,161.270004,159.029999,160.770004,5707500,147.337003
2011-02-23,161.809998,162.679993,160.139999,160.179993,5998100,146.79629
2011-02-22,163.570007,164.259995,161.779999,161.949997,5209300,148.418403
2011-02-18,164.460007,164.839996,164.100006,164.839996,4245000,151.066931
2011-02-17,163.300003,164.669998,162.850006,164.240005,3230500,150.517072
2011-02-16,163.330002,163.600006,162.75,163.399994,3216000,149.747247
2011-02-15,162.889999,163.570007,162.520004,162.839996,3768700,149.234039
2011-02-14,164.179993,164.380005,162.850006,163.220001,4129800,149.582293
2011-02-11,163.979996,165.009995,163.309998,163.850006,5185200,150.159658
2011-02-10,163.899994,165.00,163.179993,164.089996,5737800,150.379596
2011-02-09,165.619995,165.970001,164.100006,164.649994,4633600,150.892804
2011-02-08,164.820007,166.25,164.320007,166.050003,5612600,152.175836
2011-02-07,164.080002,164.990005,164.020004,164.820007,4928100,150.452922
2011-02-04,163.479996,164.139999,163.220001,164.00,3755200,149.704393
2011-02-03,163.160004,164.199997,162.809998,163.529999,4683400,149.275361
2011-02-02,163.399994,163.600006,162.610001,163.300003,3904000,149.065414
2011-02-01,162.110001,163.940002,162.00,163.559998,5831300,149.302745
2011-01-31,159.179993,162.00,158.679993,162.00,7197200,147.87873
2011-01-28,161.050003,161.919998,158.669998,159.210007,6725600,145.331935
2011-01-27,161.429993,162.179993,160.860001,161.070007,4878300,147.029803
2011-01-26,161.669998,161.899994,160.419998,161.039993,5353100,147.002405
2011-01-25,159.210007,164.350006,159.00,161.440002,8260800,147.367546
2011-01-24,155.419998,159.789993,155.330002,159.630005,7285100,145.715323
2011-01-21,156.399994,156.779999,154.960007,155.50,7009000,141.945324
2011-01-20,154.529999,155.960007,154.449997,155.800003,7439900,142.219176
2011-01-19,153.259995,156.130005,152.830002,155.690002,12141000,142.118764
2011-01-18,149.820007,151.460007,149.380005,150.649994,9176900,137.518085
2011-01-14,148.889999,150.00,148.470001,150.00,4544200,136.92475
2011-01-13,149.240005,149.289993,148.25,148.820007,3445800,135.847615
2011-01-12,147.990005,149.289993,147.669998,149.100006,4091500,136.103207
2011-01-11,148.199997,148.350006,146.75,147.279999,4163600,134.441846
2011-01-10,147.580002,148.059998,147.229996,147.639999,3633400,134.770466
2011-01-07,148.789993,148.860001,146.940002,147.929993,4135700,135.035181
2011-01-06,147.130005,148.789993,146.820007,148.660004,5029200,135.701559
2011-01-05,147.339996,147.479996,146.729996,147.050003,4657400,134.231899
2011-01-04,147.559998,148.220001,146.639999,147.639999,5060100,134.770466
2011-01-03,147.210007,148.199997,147.139999,147.479996,4603800,134.62441
2010-12-31,146.729996,147.070007,145.960007,146.759995,2969800,133.96717
2010-12-30,146.360001,147.110001,146.25,146.669998,3039100,133.885018
2010-12-29,146.00,147.50,145.710007,146.520004,3661100,133.748099
2010-12-28,145.309998,146.149994,145.059998,145.710007,2699600,133.008708
2010-12-27,145.119995,145.699997,145.00,145.339996,2314700,132.670951
2010-12-23,145.889999,146.330002,145.330002,145.889999,2424500,133.173011
2010-12-22,145.660004,146.399994,145.580002,145.949997,3388800,133.227779
2010-12-21,144.990005,145.990005,144.330002,145.740005,3777100,133.036092
2010-12-20,145.389999,145.539993,144.389999,144.509995,3995000,131.913299
2010-12-17,144.690002,145.50,144.399994,145.00,10027000,132.360591
2010-12-16,144.839996,145.320007,144.149994,144.550003,4178600,131.94982
2010-12-15,145.130005,145.720001,144.309998,144.720001,4447400,132.105
2010-12-14,144.259995,146.009995,144.259995,145.820007,4800800,133.10912
2010-12-13,145.139999,145.399994,144.210007,144.279999,4741000,131.703351
2010-12-10,144.880005,144.949997,143.729996,144.820007,3503800,132.196288
2010-12-09,145.940002,145.940002,143.520004,144.300003,4405300,131.721612
2010-12-08,144.350006,145.649994,143.839996,144.979996,4961400,132.342331
2010-12-07,146.020004,146.300003,143.869995,144.020004,4828600,131.46602
2010-12-06,144.539993,145.869995,144.520004,144.990005,3321800,132.351468
2010-12-03,144.25,145.679993,144.25,145.380005,3710600,132.707472
2010-12-02,144.330002,145.850006,144.300003,145.179993,5374000,132.524894
2010-12-01,143.610001,145.130005,143.509995,144.410004,6822800,131.822024
2010-11-30,142.240005,142.759995,141.279999,141.460007,7674800,129.129173
2010-11-29,143.529999,143.669998,141.50,142.889999,5040300,130.434516
2010-11-26,145.300003,145.300003,143.570007,143.899994,2081300,131.356471
2010-11-24,143.949997,146.440002,143.820007,145.809998,4874100,133.099983
2010-11-23,144.240005,144.529999,142.330002,143.179993,4570300,130.699231
2010-11-22,144.00,145.429993,143.559998,145.389999,3730700,132.716595
2010-11-19,144.380005,145.350006,143.990005,145.050003,5015900,132.406236
2010-11-18,143.039993,144.990005,142.75,144.360001,4236200,131.77638
2010-11-17,142.490005,142.490005,141.389999,141.949997,4785900,129.576452
2010-11-16,142.929993,143.380005,141.179993,142.240005,6342100,129.841181
2010-11-15,143.889999,144.75,143.270004,143.639999,3827700,131.11914
2010-11-12,144.589996,145.770004,143.550003,143.740005,4731500,131.210428
2010-11-11,144.699997,145.50,143.350006,145.429993,4752200,132.753102
2010-11-10,146.089996,146.789993,145.630005,146.550003,5172000,133.775483
2010-11-09,146.699997,147.529999,145.630005,146.139999,5700600,133.401219
2010-11-08,145.350006,146.580002,145.25,146.460007,4459700,133.693332
2010-11-05,145.940002,146.929993,145.669998,146.919998,4995800,133.519888
2010-11-04,144.820007,146.839996,144.710007,146.789993,6622500,133.401741
2010-11-03,144.240005,144.460007,142.630005,144.169998,5182100,131.020707
